image,text,source
images/printed_word/printed_0756.png,کا تربیتی کیمپ پیرکو نصیر بندہ ہاکی اسٹیڈیم اسلام آباد,clean_printed_dataset
images/printed_word/printed_0757.png,کرتے ہوئے کاشف اور عاطف نے اس بات پر زور,clean_printed_dataset
images/printed_word/printed_0758.png,فروخت اور قیمت خرید میں بالترتیب 21 پیسے اور 20,clean_printed_dataset
images/printed_word/printed_0759.png,پیٹرسن نے مراسلے میں مزید لکھا کہ پاکستانی امریکی وزٹ,clean_printed_dataset
images/printed_word/printed_0760.png,محمد احمد پٹیل اسپتال میں زیرعلاج ہیں۔ محمد صدیق کے,clean_printed_dataset
images/printed_word/printed_0761.png,ق تیسری بڑی سیاسی طاقت بن کر ابھری ہے۔ شانگلہ,clean_printed_dataset
images/printed_word/printed_0762.png,بنیادی سطح اور ادارہ جاتی مشاورت کی گئی جس کا,clean_printed_dataset
images/printed_word/printed_0763.png,مصوروں تصدق سہیل، چترا پریتم، وصی حیدر، عظیم اللہ بابر,clean_printed_dataset
images/printed_word/printed_0764.png,ذمہ داران کو ہدایت کی ہے کہ زخمیوں کے بہتر,clean_printed_dataset
images/printed_word/printed_0765.png,ای ڈی او مصطفی جمال قاضی کے اس فیصلہ پر,clean_printed_dataset
images/printed_word/printed_0766.png,سی صوبوں کو منتقل ہوچکی ہے اس ضمن میں صرف,clean_printed_dataset
images/printed_word/printed_0767.png,کی کوئی اہمیت نہیں ہوتی کبھی بھی کچھ بھی ہو,clean_printed_dataset
images/printed_word/printed_0768.png,تھے۔ واضح رہے کہ کلارک کو گزشتہ ہفتہ بارڈر ایجنسی,clean_printed_dataset
images/printed_word/printed_0769.png,راستہ بند کئے رکھا تھا۔ وزیر اعظم ڈیوڈ کیمرون نے,clean_printed_dataset
images/printed_word/printed_0770.png,کرنے والی طالبات نے کہا ہے کہ طلبہ کو مشکلات,clean_printed_dataset
images/printed_word/printed_0771.png,دو چار ہیں، چار میں سے تین یعنی 75 فیصد,clean_printed_dataset
images/printed_word/printed_0772.png,کے فروغ کیلئے کام کرنا چاہئے تاکہ طلبہ و طالبات,clean_printed_dataset
images/printed_word/printed_0773.png,ٹریفک بلاک کرنے اور منتشر ہونے سے انکار پر 129,clean_printed_dataset
images/printed_word/printed_0774.png,جانب ایس ایم کرشنا نے صحافیوں سے گفتگو میں کہا,clean_printed_dataset
images/printed_word/printed_0775.png,کی صدارت میں پی ایم اے ہاؤس میں منعقد ہوا۔,clean_printed_dataset
images/printed_word/printed_0776.png,نے کہاکہ جماعت اسلامی کشمیریوں سے اظہار یکجہتی کے لیے,clean_printed_dataset
images/printed_word/printed_0777.png,انجن میںآ گ لگنے کا واقعہ پیش آیا تھا۔ ذرائع,clean_printed_dataset
images/printed_word/printed_0778.png,نے ایسوسی ایشن آف بلڈرز اینڈ ڈیولپرز ( آباد) کے,clean_printed_dataset
images/printed_word/printed_0779.png,منفرد نوعیت کے ہونگے اور عوام عید کے بعد تبدیلی,clean_printed_dataset
images/printed_word/printed_0780.png,کہ محکمہ کے ملازمین کی 1992ء سے سینارٹی لسٹ ایک,clean_printed_dataset
images/printed_word/printed_0781.png,اشیاء پر کسٹم ڈیوٹی صفر کردی ہے لیکن اس سے,clean_printed_dataset
images/printed_word/printed_0782.png,مطالبہ کیا۔,clean_printed_dataset
images/printed_word/printed_0783.png,ہیں۔ حکومت نے پبلک اکاؤنٹس کمیٹی کا ذکر کیا ہے,clean_printed_dataset
images/printed_word/printed_0784.png,اندر جب کوئی جماعت عتاب میں آتی ہے اس میں,clean_printed_dataset
images/printed_word/printed_0785.png,پر پاکستان کو ٹارگٹ کیا، جن لوگوں کے انٹرویو اس,clean_printed_dataset
images/printed_word/printed_0786.png,کے حصص میں ریکارڈ کی گئی جس کے حصص کی,clean_printed_dataset
images/printed_word/printed_0787.png,کروز میزائل کا ڈیزائن تیار کرنے میں مدد ملی تھی۔,clean_printed_dataset
images/printed_word/printed_0788.png,امور کشمیر‘ انسداد منشیات‘ منصوبہ بندی و ترقیات‘ خصوصی اقدامات‘,clean_printed_dataset
images/printed_word/printed_0789.png,میں 15.09 فیصد اضافہ ریکارڈ کیا گیا۔ وفاقی ادارہ شماریات,clean_printed_dataset
images/printed_word/printed_0790.png,ہوں گے اتنی جلدی وہ پانی کے بلبلے کی طرح,clean_printed_dataset
images/printed_word/printed_0791.png,گئے ہیں۔قصور سے جعلی پیر کے تشدد سے مرنے والے,clean_printed_dataset
images/printed_word/printed_0792.png,ہے کہ اگر انہیں بنگلہ دیش کے دورے کے دوران,clean_printed_dataset
images/printed_word/printed_0793.png,امور پر تفصیلی بات چیت کی ہے اور یہ بہت,clean_printed_dataset
images/printed_word/printed_0794.png,طلب کی ہے۔ ایک بھارتی میڈیا کے مطابق وزیر اعظم,clean_printed_dataset
images/printed_word/printed_0795.png,ڈاکٹر ٹیرینس تھامس ٹیلر نے کہا کہ دوروزہ بین الا,clean_printed_dataset
images/printed_word/printed_0796.png,ہے، اس کے پاس انسانی اورمالی وسائل کی صورت میں,clean_printed_dataset
images/printed_word/printed_0797.png,گئے، اُن کی عمر 71/سال تھی، ان کی تدفین ڈیفنس,clean_printed_dataset
images/printed_word/printed_0798.png,ہے کہ انڈین پانیوں میں جہاز کے 100گھنٹے سے زائد,clean_printed_dataset
images/printed_word/printed_0799.png,شہزاد چوہدری نے مزید کہا کہ حالات کی خرابی میں,clean_printed_dataset
images/printed_word/printed_0800.png,جا رہی تھی۔,clean_printed_dataset
images/printed_word/printed_0801.png,اس بار کہیں ویسا ہی طوفان یا قدرتی آفت نہ,clean_printed_dataset
images/printed_word/printed_0802.png,شخص جاں بحق اور 4 افراد زخمی ہوگئے۔ تفصیلات کے,clean_printed_dataset
images/printed_word/printed_0803.png,حسین اور دیگر رہنماؤں نے لاہور اور کراچی ملیر15میں ہونے,clean_printed_dataset
images/printed_word/printed_0804.png,نے تصادم کو روکے رکھا جبکہ پولیس کی بھاری نفری,clean_printed_dataset
images/printed_word/printed_0805.png,اس بات پر یقین رکھتا ہے کہ اس وقت مشرقی,clean_printed_dataset
images/printed_word/printed_0806.png,رجحان تیزی سے بڑھ رہا ہے جس کو روکنا حکومت,clean_printed_dataset
images/printed_word/printed_0807.png,گزشتہ کئی روز سے منقطع ہے اور شکایات درج کرانے,clean_printed_dataset
images/printed_word/printed_0808.png,معالجے کی سہولت حاصل تھی جوارکان کو نوٹس جاری کئے,clean_printed_dataset
images/printed_word/printed_0809.png,اور لانڈھی، ریلوے کالونی میں نامعلوم افراد کی فائرنگ سے,clean_printed_dataset
images/printed_word/printed_0810.png,اضافی توجہ حاصل کرنے کیلئے مقبوضہ وال سٹریٹ کے نام,clean_printed_dataset
images/printed_word/printed_0811.png,صعوبتیں مہاجر اسلاف کی مقدس روایت ہے اور ایسٹ انڈیا,clean_printed_dataset
images/printed_word/printed_0812.png,اکبر بگٹی نے ایک بیان میں کہا ہے کہ بلوچستان,clean_printed_dataset
images/printed_word/printed_0813.png,کرکے جبکہ ٹاپ پاکستان عامر اطلس خان بھی شکست کھا,clean_printed_dataset
images/printed_word/printed_0814.png,مکہ کے بعد اپنے چچاحضرت امیرحمزہ  کو شہیدکرکے انکا,clean_printed_dataset
images/printed_word/printed_0815.png,پر کابینہ سے برطرف کرنا چاہئے۔,clean_printed_dataset
images/printed_word/printed_0816.png,درد کو ہم بہتر طور پر سمجھتے ہیں کیونکہ کشمیری,clean_printed_dataset
images/printed_word/printed_0817.png,چینی زبان کی تدریس کے حوالے سے ان کا کہنا,clean_printed_dataset
images/printed_word/printed_0818.png,دوران پرچہ باہر نکال کر پرچہ ضبط کر لیں ادھر,clean_printed_dataset
images/printed_word/printed_0819.png,اداروں کے لالچ اور سماجی عدم مساوات کیخلاف بول رہے,clean_printed_dataset
images/printed_word/printed_0820.png,اسمبلی کے اپوزیشن لیڈر چوہدری نثار علی خان‘ سینیٹ کے,clean_printed_dataset
images/printed_word/printed_0821.png,سی آئی) کے صدر محمد سعید شفیق نے اطمینان کا,clean_printed_dataset
images/printed_word/printed_0822.png,مسز سونی کی کتاب فکر نسیم کی رونمائی بھی ہوئی,clean_printed_dataset
images/printed_word/printed_0823.png,پیغام میں وزیراعلیٰ سند ھ سید قائم علی شاہ نے,clean_printed_dataset
images/printed_word/printed_0824.png,واضح رہے کہ بنگلہ دیش میں ہلسا مچھلی کو بہت,clean_printed_dataset
images/printed_word/printed_0825.png,یہ بات انہوں نے ایسٹ لندن میں ذیشان اشرف کی,clean_printed_dataset
images/printed_word/printed_0826.png,نے انسداد پولیو مہم کے سلسلے میں منعقدہ اجلاس کی,clean_printed_dataset
images/printed_word/printed_0827.png,کی صورت میں اولین میرٹ پر داخلہ دیا جائے اور,clean_printed_dataset
images/printed_word/printed_0828.png,نے کہا ہے کہ مخالفین نے میرے علاقے میں بدمعاشی,clean_printed_dataset
images/printed_word/printed_0829.png,بھی شامل ہے۔ رواں مالی سال کے ابتدائی 9 ماہ,clean_printed_dataset
images/printed_word/printed_0830.png,اپنائی جاتیں تو یہ مسئلہ کب کا حل ہوجاتا۔ محمد,clean_printed_dataset
images/printed_word/printed_0831.png,سے پاک نہیں کردیا جاتا۔ گذشتہ24 گھنٹوں کے دوران رینجرز,clean_printed_dataset
images/printed_word/printed_0832.png,پر اتفاق کیا ہے۔ یہ اتفاق رائے پاک بھارت وزرائے,clean_printed_dataset
images/printed_word/printed_0833.png,16ہزار814 افراد کے لیے ایک رجسٹرڈ ڈینٹسٹ ہے،یوں گزشتہ عشر,clean_printed_dataset
images/printed_word/printed_0834.png,شدید اضافہ ہو گیا اور آنے والے عشرے میں سندھ,clean_printed_dataset
images/printed_word/printed_0835.png,ویک کا انعقاد کیا جا رہا ہے نے کہا ہے,clean_printed_dataset
images/printed_word/printed_0836.png,کے 10سال بعد دنیا اور بالخصوص جنوبی ایشیاپہلے سے زیادہ,clean_printed_dataset
images/printed_word/printed_0837.png,ان درخواست دہندگان کی تلاش کیلئے لامحدود وقت نہیں دیا,clean_printed_dataset
images/printed_word/printed_0838.png,مختلف علاقوں میں قائم عقوبت خانوں میں وحشیانہ تشدد کا,clean_printed_dataset
images/printed_word/printed_0839.png,تھا پولیس نے ملزم معصوم کے خلاف مقدمہ درج کرکے,clean_printed_dataset
images/printed_word/printed_0840.png,ہی سے کیوں جا ملتے ہیں تو انہوں نے سوال,clean_printed_dataset
images/printed_word/printed_0841.png,فرار ہوگیا زخمی خاتون کو جناح اسپتال لایا گیا پولیس,clean_printed_dataset
images/printed_word/printed_0842.png,نے شہر کے مختلف علاقوں میں ٹارگٹڈ آپریشن کرکے بھاری,clean_printed_dataset
images/printed_word/printed_0843.png,ایڈووکیٹ، انور شعور، اطہر شاہ خان جیدی، توقیر اے خان,clean_printed_dataset
images/printed_word/printed_0844.png,روڈ کا پیدل گشت کیا وہ کیچڑ اور گندے پانی,clean_printed_dataset
images/printed_word/printed_0845.png,وقوعہ سے ملنے والا سر پولیس اہلکار کامران قریشی کا,clean_printed_dataset
images/printed_word/printed_0846.png,کر لیا گیا ہے۔ جائیکا کے ماہرین نے کراچی ٹرانسپورٹ,clean_printed_dataset
images/printed_word/printed_0847.png,درمیان مشترک ہے۔ یہ کیمپ لندن سٹاک ایکسچنج پر قبضہ,clean_printed_dataset
images/printed_word/printed_0848.png,کرنے کے لئے اندرون سندھ تبادلے کی صورت میں بھی,clean_printed_dataset
images/printed_word/printed_0849.png,کہ فون ہیکنگ سکینڈلز میں تازہ شواہد ملنے کے بعد,clean_printed_dataset
images/printed_word/printed_0850.png,ملتوی کردی۔ سابق لیبر ممبر پارلیمنٹ ڈیوڈ چیٹر پہلے شخص,clean_printed_dataset
images/printed_word/printed_0851.png,دوران جی ڈی پی کی شرح 2 سے 3 فیصد,clean_printed_dataset
images/printed_word/printed_0852.png,اپیل کریں اپنے چینل کے تھرو ان غیرت مند پاکستانیوں,clean_printed_dataset
images/printed_word/printed_0853.png,کراچی (اسٹاف رپورٹر) 9 اپریل کے سانحہ کی مذمت اور,clean_printed_dataset
images/printed_word/printed_0854.png,کے مقابلے میں 289.16 ملین ڈالر یا تقریباً 38 فیصد,clean_printed_dataset
images/printed_word/printed_0855.png,گئیں جبکہ مارچ 2011ء کے دوران برآمدی حجم 2 کھرب,clean_printed_dataset
images/printed_word/printed_0856.png,ہے کہ ممبران کی تنخواہوں اور مراعات میں اضافے کی,clean_printed_dataset
images/printed_word/printed_0857.png,شامل کیا گیا ہے۔ (اراکین سینیٹ) سینیٹ کے جن 21ارکان,clean_printed_dataset
images/printed_word/printed_0858.png,کے لئے 2فیصد کوٹہ مختص کیا جانا انتہائی مستحسن فیصلہ,clean_printed_dataset
images/printed_word/printed_0859.png,اطمینان کا اظہار کیا ہے قبل ازیں نوابشاہ میں صدر,clean_printed_dataset
images/printed_word/printed_0860.png,اورگاڑیوں پر پتھراؤ کا سلسلہ جاری رہا۔ احتجاج کے دوران,clean_printed_dataset
images/printed_word/printed_0861.png,الگ الگ اجلاس طلب کر لیے ہیں تاہم کلب کرکٹ,clean_printed_dataset
images/printed_word/printed_0862.png,عائد غیراعلانیہ پابندی کا خاتمہ اور سرگرم سیاسی کردار ادا,clean_printed_dataset
images/printed_word/printed_0863.png,"نمبر 99231226, 99230320 پر رابطہ کرکے یا شہر کے مختلف",clean_printed_dataset
images/printed_word/printed_0864.png,ملکی معاملات میں مداخلت کریں تو یہ مناسب نہیں ہے۔,clean_printed_dataset
images/printed_word/printed_0865.png,جمشیدکوارٹرزکے علاقے مارٹن کوارٹرزکا رہائشی تھا۔ پولیس نے لاش کو,clean_printed_dataset
images/printed_word/printed_0866.png,بھی دیکھا کہ نواز شریف نے آصف زرداری اور بینظیر,clean_printed_dataset
images/printed_word/printed_0867.png,نہیں ہے ۔ ذوالفقار مرزا کا کہنا تھا کہ پی,clean_printed_dataset
images/printed_word/printed_0868.png,نقل نہ کرنے دیں اور نقل کرتے ہوئے طالبعلم کو,clean_printed_dataset
images/printed_word/printed_0869.png,درمیان آکر کسی بھی ناخوش گوار واقعہ کوروک لیا۔پاکستانی اوریونانی,clean_printed_dataset
images/printed_word/printed_0870.png,نتیجہ ہے ۔ان تین طیاروں میں سے دو طیاروں کے,clean_printed_dataset
images/printed_word/printed_0871.png,نے یہ چونکا دینے والا انکشاف بھی کیا کہ سری,clean_printed_dataset
images/printed_word/printed_0872.png,گولارچی ( نامہ نگار) گولارچی میں صدر زرداری اور وزیر,clean_printed_dataset
images/printed_word/printed_0873.png,گھنٹے کی 4/ مرتبہ بجلی کی لوڈشیڈنگ ہفتے کو بھی,clean_printed_dataset
images/printed_word/printed_0874.png,اداکاروں نے بھی اپنے کیمپ لگائے ہیں۔کئی خواتین نے بھی,clean_printed_dataset
images/printed_word/printed_0875.png,ماہ اس کا عملہ سمندر میں چھوڑ کر آ گیا,clean_printed_dataset
images/printed_word/printed_0876.png,ختم ہو گئی۔ ذرائع نے بتایا ہے کہ سندھ ہائیکورٹ,clean_printed_dataset
images/printed_word/printed_0877.png,کھالیں جمع کرکے سیاسی جماعتیں نہیں چلانے دیں گے، چیف,clean_printed_dataset
images/printed_word/printed_0878.png,کہا ہے کہ ڈاکٹر اے کیو خان انسٹی ٹیوٹ ،جامعہ,clean_printed_dataset
images/printed_word/printed_0879.png,کی عدالت نے سائٹ تھانے کی حدود سے ڈکیتی کے,clean_printed_dataset
images/printed_word/printed_0880.png,ڈرائیور حضرات کیماڑی سے براستہ مائی کولاچی وایم ٹی خان,clean_printed_dataset
images/printed_word/printed_0881.png,ٹیم میں شامل کیا ہے۔ ایک سوال پر انہوں نے,clean_printed_dataset
images/printed_word/printed_0882.png,کراچی (اسٹاف رپورٹر)متحدہ قومی موومنٹ کے فلاحی ادارے خدمت خلق,clean_printed_dataset
images/printed_word/printed_0883.png,دیگر ججز کے ساتھ ان کی تقرری کا نوٹیفکیشن جاری,clean_printed_dataset
images/printed_word/printed_0884.png,جوائنٹ سیکرٹری محمد عامر اقبال مدنی نے پریس کانفرنس میں,clean_printed_dataset
images/printed_word/printed_0885.png,لوٹا ساز فیکٹری کے سوا صوبہ کی تمام فیکٹریاں بند,clean_printed_dataset
images/printed_word/printed_0886.png,فروخت کی جا رہی ہے۔,clean_printed_dataset
images/printed_word/printed_0887.png,سربراہی میں چار رُکنی بنچ نے کیس کی سماعت کی۔,clean_printed_dataset
images/printed_word/printed_0888.png,کی حامل ہیں، وزیراعظم نے کتاب میں لکھا کہ برسوں,clean_printed_dataset
images/printed_word/printed_0889.png,رہنما غلام مصطفی ایڈووکیٹ‘ پروین بشیر‘نیشنل پیپلزپارٹی کے سید ضیاء,clean_printed_dataset
images/printed_word/printed_0890.png,جماعت ہے لیکن کتنے پاکستانیوں کو یاد ہے کہ نیشنل,clean_printed_dataset
images/printed_word/printed_0891.png,کو علاج فراہم کیا گیاہے۔,clean_printed_dataset
images/printed_word/printed_0892.png,تھا۔,clean_printed_dataset
images/printed_word/printed_0893.png,خان، جماعت الدعوة کے محمد انس عباسی، تحریک حرمت رسول,clean_printed_dataset
images/printed_word/printed_0894.png,اس پر بروقت کوئی کارروائی نہیں کی گئی اور اس,clean_printed_dataset
images/printed_word/printed_0895.png,نے تصدیق کی کہ اب شادی ان کے پروگرام میں,clean_printed_dataset
images/printed_word/printed_0896.png,علی، 34ویں، عمر اکمل 35ویں نمبر پر موجود ہیں۔ آف,clean_printed_dataset
images/printed_word/printed_0897.png,نے قطاروں سے نمٹنے میں آسانی کیلئے خاموشی کے ساتھ,clean_printed_dataset
images/printed_word/printed_0898.png,ہوئی۔,clean_printed_dataset
images/printed_word/printed_0899.png,اپنی صاحبزادی کاتعارف کرایا۔وزیراعظم نے افضاء الطاف سے شفقت کامظاہرہ,clean_printed_dataset
images/printed_word/printed_0900.png,ملین ڈالر، 64.71 ملین ڈالر اور 18.15 ملین ڈالر کی,clean_printed_dataset
images/printed_word/printed_0901.png,پولیس نے مقدمہ درج نہیں کیا تھا۔,clean_printed_dataset
images/printed_word/printed_0902.png,دھرنے کے شرکاء سے سید عرفان علی شاہ شاہنواز برفت,clean_printed_dataset
images/printed_word/printed_0903.png,مہتاب علی، حسنہ ناز اور دیگر نے بھی شرکت کی۔,clean_printed_dataset
images/printed_word/printed_0904.png,کا نہ جھول ہے نہ بوریت کا گمان۔ شروع سے,clean_printed_dataset
images/printed_word/printed_0905.png,اس نے یہ جھوٹی خبر کیوں دی، یہ بھی اسے,clean_printed_dataset
images/printed_word/printed_0906.png,کریں۔ ذرائع نے تصدیق کی کہ میاں داد کو شوکاز,clean_printed_dataset
images/printed_word/printed_0907.png,عالمی ماحولیات کانفرنس میں پیش کرنا ہے۔ تاہم ماحولیات اور,clean_printed_dataset
images/printed_word/printed_0908.png,معاملہ زیر بحث نہیں آیا۔ پی سی بی کے چیئرمین,clean_printed_dataset
images/printed_word/printed_0909.png,سال بحال ہوا تھا۔ ڈاکٹر منموہن سنگھ نے کہا کہ,clean_printed_dataset
images/printed_word/printed_0910.png,دی ہے اس پابندی کا اطلاق تمام سرکاری اداروں پر,clean_printed_dataset
images/printed_word/printed_0911.png,یہ چوکنا ہونے کی گھڑی ہے۔ فنانشل پریشر کی وجہ,clean_printed_dataset
images/printed_word/printed_0912.png,نجی اداروں میں بھی نافذ العمل کرنے پر زور دیا,clean_printed_dataset
images/printed_word/printed_0913.png,خلاف یہ مظاہرین ان احساسات کا اظہار کررہے ہیں کہ,clean_printed_dataset
images/printed_word/printed_0914.png,میں ٹریبونل نے قرار دیا کہ چونکہ وہ ایڈہاک بنیاد,clean_printed_dataset
images/printed_word/printed_0915.png,اور محترمہ بے نظیر بھٹو شہید سمیت آصف زرداری سمیت,clean_printed_dataset
images/printed_word/printed_0916.png,حکمران امریکہ کے عزائم ناکام بنانے کیلئے قومی وحدت کیلئے,clean_printed_dataset
images/printed_word/printed_0917.png,سرحدی استحکام ، قومی سیکورٹی کے تحفظ اور امیگریشن میں,clean_printed_dataset
images/printed_word/printed_0918.png,خان‘ مظفر الملک‘ سید علاؤ الدین‘ شہزادہ محی الدین‘ لال,clean_printed_dataset
images/printed_word/printed_0919.png,پیش کی جانے والی رپورٹ میں یہ بھی انکشاف کیا,clean_printed_dataset
images/printed_word/printed_0920.png,دفاعی چیف اور اسرائیلی وزیر اعظم نیتن یاہو کے درمیان,clean_printed_dataset
images/printed_word/printed_0921.png,دلایا۔ 35 فی صد نے کہا کہ وہ اپنے دوستوں,clean_printed_dataset
images/printed_word/printed_0922.png,جنگ جاری رکھے گی۔,clean_printed_dataset
images/printed_word/printed_0923.png,کہ فی الوقت سانحہ سمجھوتہ ایکسپریس کی تحقیقات کی تفصیلات,clean_printed_dataset
images/printed_word/printed_0924.png,اور درپیش چینلجز سے نبرد آزما ہونے کے لئے حکمت,clean_printed_dataset
images/printed_word/printed_0925.png,سیاسی ومذہبی جماعتوں کو اتحاد واتفاق اور قومی یکجہتی کا,clean_printed_dataset
images/printed_word/printed_0926.png,کی ریاست ٹیکساس کے شہر ڈیلس میں فرینڈز آف MCC,clean_printed_dataset
images/printed_word/printed_0927.png,دھرنے کے شرکاء نے ڈپی ٹی او فاروق جمالی کے,clean_printed_dataset
images/printed_word/printed_0928.png,برداشت کرنا پڑے گا۔ اسٹیٹ بینک آف پاکستان کی جانب,clean_printed_dataset
images/printed_word/printed_0929.png,طالبات کا رجحان ان ممالک کی طرف ہے تاکہ وہ,clean_printed_dataset
images/printed_word/printed_0930.png,گرفتار مختلف ٹارگٹ کلرز کے مبینہ حلفی بیانات انہوں نے,clean_printed_dataset
images/printed_word/printed_0931.png,لے رہی ہے۔ پاکستانی جونیئر ٹیم کے گول کیپنگ کوچ,clean_printed_dataset
images/printed_word/printed_0932.png,مسلمانوں کو امن و سلامتی کاپیغام دیتا ہے بلکہ وہ,clean_printed_dataset
images/printed_word/printed_0933.png,کٹوزئی‘ سعیدہ بتول ناصرہ‘ پرویز خٹک اور وجیہ الزمان خان,clean_printed_dataset
images/printed_word/printed_0934.png,جب وہ حزب اختلاف میں تھے۔دریں اثناء جیو نیوز کے,clean_printed_dataset
images/printed_word/printed_0935.png,لاٹ اور دیگر نے لاہور اور کراچی میں بم دھماکوں,clean_printed_dataset
images/printed_word/printed_0936.png,موضوع پر ہونے والے اس مباحثے میں دفاعی تجزیہ کار,clean_printed_dataset
images/printed_word/printed_0937.png,ڈی او ریونیو کی جانب سے معطل کی گئی تمام,clean_printed_dataset
images/printed_word/printed_0938.png,کا آغاز کیا جارہا ہے جس میں سے ایک منصوبہ,clean_printed_dataset
images/printed_word/printed_0939.png,آرہے۔ اگر دہشت گردی اور اندرونی خلفشار نہ ہوتا تو,clean_printed_dataset
images/printed_word/printed_0940.png,اہم ضرورت ہے۔ ان خیالات کا اظہار مسلم کانفرنس یورپ,clean_printed_dataset
images/printed_word/printed_0941.png,بڑھنے کی وجہ سے مقامی صرافہ مارکیٹوں میں سونے کی,clean_printed_dataset
images/printed_word/printed_0942.png,سے قوم کا مداوا نہیں ہوگا، ملک کی ترقی اور,clean_printed_dataset
images/printed_word/printed_0943.png,ایڈووکیٹ، انور انصاری، شہناز نور، فاضل جمیلی، راشد نور، اختر,clean_printed_dataset
images/printed_word/printed_0944.png,ہیں جبکہ وولٹیج کم ہونے کی شکایات مسلسل مل رہی,clean_printed_dataset
images/printed_word/printed_0945.png,پر چینی قیادت کیساتھ اپنی ملاقاتوں بارے بھی آرمی چیف,clean_printed_dataset
images/printed_word/printed_0946.png,دی ہے۔ یہ ایک معمول کی بات ہے۔ انہوں نے,clean_printed_dataset
images/printed_word/printed_0947.png,خلاف بہتر اقدامات کر سکیں۔ہیلتھ کی یونیسن ہیڈ کرسٹینا میک,clean_printed_dataset
images/printed_word/printed_0948.png,ہے۔ واضح رہے کہ ٹی ایم اے دادو کو حکومت,clean_printed_dataset
images/printed_word/printed_0949.png,ویں سارک سربراہ کانفرنس کے موقع پر پاک بھارت وزرائے,clean_printed_dataset
images/printed_word/printed_0950.png,کی نیلامی کی جاتی ہے اور بیچے جاتے ہیں ،مسٹر,clean_printed_dataset
images/printed_word/printed_0951.png,جزیرے پر خریدے گئے اپنے شاندار مکان کے قرض کی,clean_printed_dataset
images/printed_word/printed_0952.png,کیلی وار زینک نے کہا ہے کہ خاندانی تعلقات بر,clean_printed_dataset
images/printed_word/printed_0953.png,پر مزید کام کی ضرورت ہے۔ مہمان خصوصی سیکرٹری جنرل,clean_printed_dataset
images/printed_word/printed_0954.png,ہم آمریت کی باقیات کو ختم کرنے کا عزم کئے,clean_printed_dataset
images/printed_word/printed_0955.png,ایک بیٹی،3 نواسیاں اور دو ملازمائیں شامل ہیں۔ جب کہ,clean_printed_dataset
images/printed_word/printed_0956.png,سائٹ انڈسٹریل زون میں بیشتر فیکٹریوں میں بجلی کی فراہمی,clean_printed_dataset
images/printed_word/printed_0957.png,سے ایک 28 سالہ شخص کی ہاتھ پاؤں بندھی لاش,clean_printed_dataset
images/printed_word/printed_0958.png,تجارتی خسارہ میں 38.69 فیصد کمی آئی۔ وفاقی ادارہ شماریات,clean_printed_dataset
images/printed_word/printed_0959.png,کی تعداد کم ہوکر صرف 44 رہ گئی ہے اور,clean_printed_dataset
images/printed_word/printed_0960.png,پہاڑی ہی ہے جہاں سے مسلح دہشت گرد بیگناہ مہاجر,clean_printed_dataset
images/printed_word/printed_0961.png,نے کہا ہے کہ زرداری کے ہوتے ہوئے شفاف الیکشن,clean_printed_dataset
images/printed_word/printed_0962.png,فونک کانفرنس کے دوران مطالبہ کرتے ہوئے کہا ہے کہ,clean_printed_dataset
images/printed_word/printed_0963.png,دینا چاہئے۔دریں اثناء مالدیپ اور بھوٹان نے بھی پاکستان سے,clean_printed_dataset
images/printed_word/printed_0964.png,داخلہ سندھ سے اختیارات ملنے کے بعد کاروائیوں کا آغاز,clean_printed_dataset
images/printed_word/printed_0965.png,قیمت 23 ڈالر اضافے سے 1570 ڈالرہوگئی ہے جس کے,clean_printed_dataset
images/printed_word/printed_0966.png,ہے۔کیتھ واز نے کہا کہ کمیٹی نے نئے طریقہ ہائے,clean_printed_dataset
images/printed_word/printed_0967.png,جسٹس (ر) سعید الزماں صدیقی نے رابطہ کرنے پر اسمٰعیل,clean_printed_dataset
images/printed_word/printed_0968.png,کرنے والے شعبوں کی بہتر کارکردگی کی وجہ سے پاکستان,clean_printed_dataset
images/printed_word/printed_0969.png,توقعات کو بڑھاتے رہیں گے۔ نتیجتاً مالی سال 11ء میں,clean_printed_dataset
images/printed_word/printed_0970.png,سال 2011ء کے سالانہ منصوبے میں ترسیلات زر کا ہدف,clean_printed_dataset
images/printed_word/printed_0971.png,ڈاکٹر پرتاب سنگھ‘ ڈاکٹر نصر الله بلوچ‘ میر حاجی محمد,clean_printed_dataset
images/printed_word/printed_0972.png,آفیسرز روڈز پولیسنگ سیکشن کے چیف سپرنٹنڈنٹ جیرینٹ انوائل نے,clean_printed_dataset
images/printed_word/printed_0973.png,عزم کو پورا کرنے میں مدد دے گا۔,clean_printed_dataset
images/printed_word/printed_0974.png,اختیار کر گیا ہے اس مہلک بیماری کا خاتمہ بھرپور,clean_printed_dataset
images/printed_word/printed_0975.png,پر 2006ء میں پابندی عائد کر دی گئی تھی اس,clean_printed_dataset
images/printed_word/printed_0976.png,لڑکی سے بیٹے کی جلد شادی کی نوید سنائی ہے،,clean_printed_dataset
images/printed_word/printed_0977.png,مرحوم کا کردار پاکستانی صحافت کا درخشاں باب ہے۔ لندن,clean_printed_dataset
images/printed_word/printed_0978.png,روپے کا معاوضہ دینے کا اعلان کیا ہے۔ وزیراعلی نے,clean_printed_dataset
images/printed_word/printed_0979.png,وہ قانون بن جاتا ہے اور اس سے کوئی فرق,clean_printed_dataset
